time_start	date_start	test_file	Pre_total_node_count	Pre_tot_phi_node_count	Pre_tot_lambda_node_count	Pre_tot_apply_node_count	Pre_tot_lambdas_inside_phis	Pre_lambdas_exported	Pre_Max_NC_for_exported_lambdas	Pre_Avg_NC_for_exported_lambdas	Pre_Min_NC_for_exported_lambdas	Pre_Max_SCC_for_exported_lambdas	Pre_Avg_SCC_for_exported_lambdas	Pre_Min_SCC_for_exported_lambdas	Pre_Max_NC	Pre_Avg_NC	Pre_Min_NC	Pre_Max_SCC	Pre_Avg_SCC	Pre_Min_SCC	Pre_Max_CIN	Pre_Avg_CIN	Pre_Min_CIN	Pre_Max_PC	Pre_Avg_PC	Pre_Min_PC	Pre_Max_CPC	Pre_Avg_CPC	Pre_Min_CPC	Pre_Max_LND	Pre_Avg_LND	Pre_Min_LND	loop_breakers_size	static_known_applies	static_known_applies_minus_loop_breakers	inlines_performed	applies_after_inlining	wall_clock_ms	Post_total_node_count	Post_tot_phi_node_count	Post_tot_lambda_node_count	Post_tot_apply_node_count	Post_tot_lambdas_inside_phis	Post_lambdas_exported	Post_Max_NC_for_exported_lambdas	Post_Avg_NC_for_exported_lambdas	Post_Min_NC_for_exported_lambdas	Post_Max_SCC_for_exported_lambdas	Post_Avg_SCC_for_exported_lambdas	Post_Min_SCC_for_exported_lambdas	Post_Max_NC	Post_Avg_NC	Post_Min_NC	Post_Max_SCC	Post_Avg_SCC	Post_Min_SCC	Post_Max_CIN	Post_Avg_CIN	Post_Min_CIN	Post_Max_PC	Post_Avg_PC	Post_Min_PC	Post_Max_CPC	Post_Avg_CPC	Post_Min_CPC	Post_Max_LND	Post_Avg_LND	Post_Min_LND	duration_secs
10:05:57	15.06.2015	hmmer/masks.s	692	0	3	14	0	3	336	196.667	8	336	196.667	8	336	196.667	8	1	1	1	336	196.667	8	3	1.92857	1	2	0.214286	0	1	0.285714	0	0	0	0	0	0	1.0316	692	0	3	14	0	3	336	196.667	8	336	196.667	8	336	196.667	8	1	1	1	336	196.667	8	3	1.92857	1	2	0.214286	0	1	0.285714	0	00:00:00.366
10:05:58	15.06.2015	hmmer/sre_random.s	870	0	7	15	0	7	212	81.8571	11	212	81.8571	11	212	81.8571	11	15	3	1	212	81.8571	11	1	0.0666667	0	0	0	0	2	0.866667	0	0	14	14	13	1	83.1439	2183	0	7	2	0	7	914	269.429	20	914	269.429	20	914	269.429	20	2	1.14286	1	914	269.429	20	1	0.5	0	0	0	0	2	1	0	00:00:00.208
10:05:58	15.06.2015	hmmer/mathsupport.s	1506	0	13	46	0	12	130	56.7692	6	130	56.7692	6	130	56.7692	6	2	1.07692	1	130	56.7692	6	3	1.13043	0	1	0.0869565	0	1	0.586957	0	0	2	2	1	1	8.77067	1511	0	13	45	0	12	130	57.1538	6	130	57.1538	6	130	57.1538	6	1	1	1	130	57.1538	6	3	1.13333	0	1	0.0888889	0	1	0.577778	0	00:00:00.137
10:05:58	15.06.2015	hmmer/iupac.s	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216277	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.012
10:05:58	15.06.2015	hmmer/translate.s	192	0	1	5	0	1	153	153	153	153	153	153	153	153	153	1	1	1	153	153	153	2	1.6	1	1	0.4	0	1	0.4	0	0	0	0	0	0	0.155041	192	0	1	5	0	1	153	153	153	153	153	153	153	153	153	1	1	1	153	153	153	2	1.6	1	1	0.4	0	1	0.4	0	00:00:00.051
10:05:58	15.06.2015	hmmer/squidcore.s	46	0	1	5	0	1	21	21	21	21	21	21	21	21	21	1	1	1	21	21	21	3	3	3	1	1	1	0	0	0	0	0	0	0	0	0.091756	46	0	1	5	0	1	21	21	21	21	21	21	21	21	21	1	1	1	21	21	21	3	3	3	1	1	1	0	0	0	00:00:00.008
10:05:58	15.06.2015	hmmer/a2m.s	352	0	2	17	0	2	181	147.5	114	181	147.5	114	181	147.5	114	1	1	1	181	147.5	114	4	2.23529	1	2	0.117647	0	2	0.882353	0	0	0	0	0	0	0.273533	352	0	2	17	0	2	181	147.5	114	181	147.5	114	181	147.5	114	1	1	1	181	147.5	114	4	2.23529	1	2	0.117647	0	2	0.882353	0	00:00:00.079
10:05:58	15.06.2015	hmmer/msf.s	1494	0	2	72	0	2	717	646.5	576	717	646.5	576	717	646.5	576	1	1	1	717	646.5	576	4	2.09722	0	2	0.138889	0	3	0.666667	0	0	0	0	0	0	5.22458	1494	0	2	72	0	2	717	646.5	576	717	646.5	576	717	646.5	576	1	1	1	717	646.5	576	4	2.09722	0	2	0.138889	0	3	0.666667	0	00:00:06.6104
10:06:04	15.06.2015	hmmer/clustal.s	371	0	2	20	0	2	182	156	130	182	156	130	182	156	130	1	1	1	182	156	130	4	2.3	1	0	0	0	2	0.9	0	0	0	0	0	0	0.297241	371	0	2	20	0	2	182	156	130	182	156	130	182	156	130	1	1	1	182	156	130	4	2.3	1	0	0	0	2	0.9	0	00:00:00.098
10:06:04	15.06.2015	hmmer/misc.s	417	0	4	17	0	4	120	77	21	120	77	21	120	77	21	1	1	1	120	77	21	3	2.11765	0	2	0.411765	0	2	0.352941	0	0	0	0	0	0	0.251782	417	0	4	17	0	4	120	77	21	120	77	21	120	77	21	1	1	1	120	77	21	3	2.11765	0	2	0.411765	0	2	0.352941	0	00:00:00.069
10:06:05	15.06.2015	hmmer/sqerror.s	95	0	3	16	0	3	25	20	11	25	20	11	25	20	11	1	1	1	25	20	11	3	1.875	1	1	0.5	0	0	0	0	0	0	0	0	0	0.093936	95	0	3	16	0	3	25	20	11	25	20	11	25	20	11	1	1	1	25	20	11	3	1.875	1	1	0.5	0	0	0	0	00:00:00.011
10:06:05	15.06.2015	hmmer/eps.s	299	0	1	18	0	1	227	227	227	227	227	227	227	227	227	1	1	1	227	227	227	3	2.55556	1	2	0.111111	0	2	0.388889	0	0	0	0	0	0	0.231573	299	0	1	18	0	1	227	227	227	227	227	227	227	227	227	1	1	1	227	227	227	3	2.55556	1	2	0.111111	0	2	0.388889	0	00:00:00.068
10:06:05	15.06.2015	hmmer/trace.s	6258	0	18	143	0	17	1065	286.556	32	1065	286.556	32	1065	286.556	32	18	2.22222	1	1065	286.556	32	5	2.48951	0	4	0.482517	0	3	0.643357	0	0	23	23	21	2	1007.47	7045	0	18	130	0	17	1074	330.278	32	1074	330.278	32	1074	330.278	32	2	1.05556	1	1074	330.278	32	5	2.18462	0	3	0.615385	0	3	0.6	0	00:00:18.18271
10:06:23	15.06.2015	hmmer/prior.s	3207	0	13	119	0	11	473	182.385	5	473	182.385	5	473	182.385	5	5	1.61538	1	473	182.385	5	6	2	0	3	0.361345	0	2	0.386555	0	0	10	10	7	2	180.269	3069	0	11	116	0	11	515	208.091	5	515	208.091	5	515	208.091	5	2	1.18182	1	515	208.091	5	6	2.06034	1	3	0.448276	0	2	0.396552	0	00:00:01.1942
10:06:25	15.06.2015	hmmer/display.s	2049	0	5	73	0	5	993	381.6	14	993	381.6	14	993	381.6	14	19	6.4	1	993	381.6	14	12	4.64384	1	1	0.0821918	0	3	0.876712	0	0	27	27	8	19	167.755	2137	0	5	73	0	5	993	399.2	14	993	399.2	14	993	399.2	14	19	4.8	1	993	399.2	14	12	4.75342	1	1	0.191781	0	3	0.876712	0	00:00:10.10464
10:06:35	15.06.2015	hmmer/aligneval.s	1564	0	10	33	0	7	286	130.8	77	286	130.8	77	286	130.8	77	4	2	1	286	130.8	77	7	2.84848	0	2	0.242424	0	2	0.363636	0	0	13	13	9	6	120.176	1589	0	9	24	0	7	286	148.333	95	286	148.333	95	286	148.333	95	5	1.44444	1	286	148.333	95	7	2.625	0	2	0.25	0	2	0.375	0	00:00:01.1065
10:08:37	15.06.2015	hmmer/file.s	389	0	7	39	0	7	108	46.2857	17	108	46.2857	17	108	46.2857	17	2	1.42857	1	108	46.2857	17	3	1.76923	1	2	0.410256	0	1	0.128205	0	0	3	3	0	3	0.238285	389	0	7	39	0	7	108	46.2857	17	108	46.2857	17	108	46.2857	17	2	1.42857	1	108	46.2857	17	3	1.76923	1	2	0.410256	0	1	0.128205	0	00:00:00.045
10:08:37	15.06.2015	hmmer/getopt.s	676	0	1	20	0	1	611	611	611	611	611	611	611	611	611	1	1	1	611	611	611	3	1.8	1	2	0.25	0	1	0.1	0	0	0	0	0	0	1.45475	676	0	1	20	0	1	611	611	611	611	611	611	611	611	611	1	1	1	611	611	611	3	1.8	1	2	0.25	0	1	0.1	0	00:00:02.2074
10:08:39	15.06.2015	hmmer/weight.s	2623	2	11	74	2	7	564	195.545	105	564	195.545	105	564	195.545	105	3	1.27273	1	564	195.545	105	6	2.27027	0	2	0.405405	0	3	0.432432	0	2	11	5	3	1	1042.47	2425	2	9	66	2	7	595	218.444	105	595	218.444	105	595	218.444	105	2	1.11111	1	595	218.444	105	6	2.31818	0	2	0.439394	0	2	0.348485	0	00:00:03.3146
10:08:42	15.06.2015	hmmer/sre_math.s	1332	0	9	24	0	9	205	88.6667	13	205	88.6667	13	205	88.6667	13	3	1.22222	1	205	88.6667	13	3	1.5	1	2	0.416667	0	1	0.0833333	0	0	2	2	1	1	2.76693	1337	0	9	23	0	9	210	89.2222	13	210	89.2222	13	210	89.2222	13	2	1.11111	1	210	89.2222	13	3	1.52174	1	2	0.434783	0	1	0.0869565	0	00:00:00.111
10:08:42	15.06.2015	hmmer/rk.s	237	0	2	2	0	2	132	107.5	83	132	107.5	83	132	107.5	83	1	1	1	132	107.5	83	2	1.5	1	0	0	0	0	0	0	0	0	0	0	0	0.2175	237	0	2	2	0	2	132	107.5	83	132	107.5	83	132	107.5	83	1	1	1	132	107.5	83	2	1.5	1	0	0	0	0	0	0	00:00:00.046
10:08:42	15.06.2015	hmmer/plan7.s	5655	0	23	164	0	23	920	186.174	10	920	186.174	10	920	186.174	10	6	1.6087	1	920	186.174	10	4	1.87195	0	3	0.280488	0	2	0.329268	0	0	14	14	11	5	543.796	5764	0	23	151	0	23	950	192.261	23	950	192.261	23	950	192.261	23	3	1.21739	1	950	192.261	23	4	1.88079	1	3	0.304636	0	2	0.331126	0	00:00:07.7936
10:08:50	15.06.2015	hmmer/fast_algorithms.s	926	0	1	3	0	1	895	895	895	895	895	895	895	895	895	1	1	1	895	895	895	7	4.33333	1	0	0	0	0	0	0	0	0	0	0	0	1.57158	926	0	1	3	0	1	895	895	895	895	895	895	895	895	895	1	1	1	895	895	895	7	4.33333	1	0	0	0	0	0	0	00:00:03.3673
10:08:54	15.06.2015	hmmer/seqencode.s	613	0	6	3	0	6	109	96.3333	78	109	96.3333	78	109	96.3333	78	1	1	1	109	96.3333	78	1	0.666667	0	0	0	0	1	0.666667	0	0	0	0	0	0	0.537811	613	0	6	3	0	6	109	96.3333	78	109	96.3333	78	109	96.3333	78	1	1	1	109	96.3333	78	1	0.666667	0	0	0	0	1	0.666667	0	00:00:00.101
10:08:54	15.06.2015	hmmer/types.s	559	0	9	12	0	9	222	55.5556	4	222	55.5556	4	222	55.5556	4	1	1	1	222	55.5556	4	3	0.75	0	0	0	0	1	0.583333	0	0	0	0	0	0	0.490767	559	0	9	12	0	9	222	55.5556	4	222	55.5556	4	222	55.5556	4	1	1	1	222	55.5556	4	3	0.75	0	0	0	0	1	0.583333	0	00:00:00.228
10:08:54	15.06.2015	hmmer/hmmsearch.s	1910	0	4	124	0	1	1014	324.25	24	1014	324.25	24	1014	324.25	24	1	1	1	1014	324.25	24	18	2.39516	0	3	0.0403226	0	1	0.354839	0	0	3	3	2	1	753.12	1597	0	2	108	0	1	1053	539.5	26	1053	539.5	26	1053	539.5	26	1	1	1	1053	539.5	26	18	2.11111	0	1	0.0185185	0	1	0.287037	0	00:00:12.12511
10:09:07	15.06.2015	hmmer/modelmakers.s	6199	0	9	81	0	3	1428	555.889	61	1428	555.889	61	1428	555.889	61	3	1.22222	1	1428	555.889	61	7	2.04938	0	2	0.234568	0	2	0.691358	0	0	8	8	4	3	10921.9	3078	0	4	60	0	3	1461	550.25	157	1461	550.25	157	1461	550.25	157	3	1.5	1	1461	550.25	157	6	2.13333	1	2	0.25	0	2	0.7	0	00:01:00.60828
10:10:08	15.06.2015	hmmer/gki.s	755	0	8	26	0	5	140	86	5	140	86	5	140	86	5	3	1.375	1	140	86	5	3	1.76923	1	3	0.461538	0	2	0.269231	0	0	6	6	3	1	15.7029	598	0	6	19	0	5	151	89.1667	5	151	89.1667	5	151	89.1667	5	1	1	1	151	89.1667	5	3	1.89474	1	3	0.631579	0	2	0.263158	0	00:00:00.106
10:10:08	15.06.2015	hmmer/emit.s	1395	0	3	47	0	3	491	382	249	491	382	249	491	382	249	2	1.33333	1	491	382	249	5	2.80851	1	4	0.382979	0	2	0.489362	0	0	1	1	0	1	1.63062	1395	0	3	47	0	3	491	382	249	491	382	249	491	382	249	2	1.33333	1	491	382	249	5	2.80851	1	4	0.382979	0	2	0.489362	0	00:00:01.1380
10:10:09	15.06.2015	lbm/lbm.s	10845	0	14	30	0	12	1688	388.286	14	1688	388.286	14	1688	388.286	14	3	1.28571	1	1688	388.286	14	4	1.93333	1	2	0.4	0	3	1	0	0	6	6	5	1	2281.19	10873	0	13	23	0	12	1688	420.385	14	1688	420.385	14	1688	420.385	14	1	1	1	1688	420.385	14	4	1.73913	1	2	0.434783	0	3	0.652174	0	00:00:19.19259
10:10:28	15.06.2015	lbm/main.s	379	0	5	39	0	5	133	61.2	6	133	61.2	6	133	61.2	6	2	1.8	1	133	61.2	6	3	1.46154	1	1	0.384615	0	1	0.128205	0	0	4	4	1	3	0.4088	382	0	5	39	0	5	133	61.8	6	133	61.8	6	133	61.8	6	2	1.6	1	133	61.8	6	3	1.48718	1	1	0.410256	0	1	0.128205	0	00:00:00.070
10:10:29	15.06.2015	mcf/psimplex.s	297	0	1	8	0	1	262	262	262	262	262	262	262	262	262	1	1	1	262	262	262	12	3.5	1	0	0	0	1	0.625	0	0	0	0	0	0	0.261414	297	0	1	8	0	1	262	262	262	262	262	262	262	262	262	1	1	1	262	262	262	12	3.5	1	0	0	0	1	0.625	0	00:00:00.098
10:10:29	15.06.2015	mcf/pbeampp.s	503	1	3	4	1	2	302	152.667	31	302	152.667	31	302	152.667	31	2	1.33333	1	302	152.667	31	2	2	2	0	0	0	2	0.5	0	1	4	1	1	0	1.29149	516	1	3	3	1	2	315	157	31	315	157	31	315	157	31	1	1	1	315	157	31	2	2	2	0	0	0	0	0	0	00:00:00.251
10:10:29	15.06.2015	mcf/pbla.s	178	0	1	0	0	1	162	162	162	162	162	162	162	162	162	1	1	1	162	162	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168694	178	0	1	0	0	1	162	162	162	162	162	162	162	162	162	1	1	1	162	162	162	0	0	0	0	0	0	0	0	0	00:00:00.055
10:10:29	15.06.2015	mcf/mcfutil.s	1047	0	7	9	0	7	204	139.714	66	204	139.714	66	204	139.714	66	1	1	1	204	139.714	66	3	1.88889	1	0	0	0	1	0.222222	0	0	0	0	0	0	0.814998	1047	0	7	9	0	7	204	139.714	66	204	139.714	66	204	139.714	66	1	1	1	204	139.714	66	3	1.88889	1	0	0	0	1	0.222222	0	00:00:00.232
10:10:29	15.06.2015	mcf/readmin.s	838	0	1	14	0	1	762	762	762	762	762	762	762	762	762	1	1	1	762	762	762	4	2.42857	1	4	0.714286	0	1	0.285714	0	0	0	0	0	0	3.65693	838	0	1	14	0	1	762	762	762	762	762	762	762	762	762	1	1	1	762	762	762	4	2.42857	1	4	0.714286	0	1	0.285714	0	00:00:04.4903
10:10:34	15.06.2015	mcf/pflowup.s	86	0	1	0	0	1	72	72	72	72	72	72	72	72	72	1	1	1	72	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110965	86	0	1	0	0	1	72	72	72	72	72	72	72	72	72	1	1	1	72	72	72	0	0	0	0	0	0	0	0	0	00:00:00.019
10:10:34	15.06.2015	mcf/output.s	221	0	1	6	0	1	184	184	184	184	184	184	184	184	184	1	1	1	184	184	184	3	2.16667	1	1	0.166667	0	2	0.833333	0	0	0	0	0	0	0.271598	221	0	1	6	0	1	184	184	184	184	184	184	184	184	184	1	1	1	184	184	184	3	2.16667	1	1	0.166667	0	2	0.833333	0	00:00:00.104
10:10:34	15.06.2015	mcf/treeup.s	531	0	1	0	0	1	509	509	509	509	509	509	509	509	509	1	1	1	509	509	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.787101	531	0	1	0	0	1	509	509	509	509	509	509	509	509	509	1	1	1	509	509	509	0	0	0	0	0	0	0	0	0	00:00:00.646
10:10:35	15.06.2015	mcf/pstart.s	234	0	1	0	0	1	205	205	205	205	205	205	205	205	205	1	1	1	205	205	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162403	234	0	1	0	0	1	205	205	205	205	205	205	205	205	205	1	1	1	205	205	205	0	0	0	0	0	0	0	0	0	00:00:00.051
10:10:35	15.06.2015	gobmk/utils/random.s	289	0	8	6	0	6	83	29.75	3	83	29.75	3	83	29.75	3	3	1.375	1	83	29.75	3	4	0.833333	0	4	0.833333	0	0	0	0	0	5	5	4	1	5.8148	243	0	7	2	0	6	61	27.8571	5	61	27.8571	5	61	27.8571	5	1	1	1	61	27.8571	5	4	2	0	4	2	0	0	0	0	00:00:00.038
10:10:35	15.06.2015	gobmk/utils/getopt1.s	40	0	2	2	0	2	17	17	17	17	17	17	17	17	17	1	1	1	17	17	17	6	6	6	1	1	1	0	0	0	0	0	0	0	0	0.065001	40	0	2	2	0	2	17	17	17	17	17	17	17	17	17	1	1	1	17	17	17	6	6	6	1	1	1	0	0	0	00:00:00.008
10:10:35	15.06.2015	gobmk/utils/getopt.s	1663	0	4	34	0	2	1332	386.75	11	1332	386.75	11	1332	386.75	11	2	1.5	1	1332	386.75	11	6	2.20588	1	3	0.117647	0	1	0.117647	0	0	4	4	3	1	808.352	1522	0	2	31	0	2	1398	704.5	11	1398	704.5	11	1398	704.5	11	2	1.5	1	1398	704.5	11	6	2.25806	1	3	0.129032	0	1	0.129032	0	00:00:25.25611
10:11:01	15.06.2015	gobmk/engine/showbord.s	1171	0	9	47	0	6	312	113.556	5	312	113.556	5	312	113.556	5	4	1.88889	1	312	113.556	5	5	2.38298	0	5	0.404255	0	2	0.510638	0	0	11	11	9	2	81.4579	554	0	7	20	0	6	270	63	11	270	63	11	270	63	11	2	1.14286	1	270	63	11	4	2.65	1	1	0.4	0	1	0.5	0	00:00:00.614
10:11:01	15.06.2015	gobmk/engine/hash.s	509	0	6	6	0	5	170	76.6667	30	170	76.6667	30	170	76.6667	30	3	1.33333	1	170	76.6667	30	1	0.333333	0	0	0	0	2	1.16667	0	0	3	3	2	1	1.92862	530	0	6	4	0	5	170	80.1667	30	170	80.1667	30	170	80.1667	30	1	1	1	170	80.1667	30	1	0.5	0	0	0	0	2	0.75	0	00:00:00.097
10:11:01	15.06.2015	gobmk/engine/semeai.s	3073	0	6	78	0	2	1555	492.667	45	1555	492.667	45	1555	492.667	45	8	3.83333	1	1555	492.667	45	6	2.32051	1	1	0.102564	0	3	0.74359	0	0	21	21	2	1	10143.1	1438	0	3	23	0	2	809	443.667	187	809	443.667	187	809	443.667	187	1	1	1	809	443.667	187	6	2.04348	1	1	0.130435	0	3	1.56522	0	00:01:11.71843
10:12:13	15.06.2015	gobmk/engine/movelist.s	337	0	4	4	0	2	107	79.5	60	107	79.5	60	107	79.5	60	2	1.5	1	107	79.5	60	4	3.5	3	0	0	0	2	1	0	0	4	4	3	1	6.2502	401	0	3	1	0	2	223	127.667	60	223	127.667	60	223	127.667	60	1	1	1	223	127.667	60	3	3	3	0	0	0	0	0	0	00:00:00.052
10:12:13	15.06.2015	gobmk/engine/sgfdecide.s	1500	0	10	157	0	10	236	118.5	31	236	118.5	31	236	118.5	31	1	1	1	236	118.5	31	8	1.92994	0	4	0.636943	0	1	0.133758	0	0	0	0	0	0	1.66915	1500	0	10	157	0	10	236	118.5	31	236	118.5	31	236	118.5	31	1	1	1	236	118.5	31	8	1.92994	0	4	0.636943	0	1	0.133758	0	00:00:00.520
10:12:14	15.06.2015	gobmk/engine/filllib.s	1909	1	5	69	1	1	855	347.4	67	855	347.4	67	855	347.4	67	3	1.6	1	855	347.4	67	6	2.57971	0	5	0.42029	0	2	0.623188	0	1	8	6	1	3	129.682	1727	1	3	64	1	1	872	519.667	291	872	519.667	291	872	519.667	291	3	1.66667	1	872	519.667	291	6	2.60938	0	5	0.390625	0	2	0.640625	0	00:00:07.7231
10:12:21	15.06.2015	gobmk/engine/interface.s	1543	0	31	86	0	31	556	43.0968	3	556	43.0968	3	556	43.0968	3	7	1.64516	1	556	43.0968	3	6	2.19767	0	5	0.313953	0	2	0.488372	0	0	20	20	19	1	76.9552	1717	0	31	85	0	31	620	48.7097	3	620	48.7097	3	620	48.7097	3	2	1.03226	1	620	48.7097	3	6	2.02353	0	5	0.317647	0	2	0.541176	0	00:00:02.2029
10:12:23	15.06.2015	gobmk/engine/sgffile.s	695	0	7	31	0	7	148	75	14	148	75	14	148	75	14	3	1.28571	1	148	75	14	6	2.83871	0	5	0.580645	0	2	0.645161	0	0	2	2	0	2	0.623865	695	0	7	31	0	7	148	75	14	148	75	14	148	75	14	3	1.28571	1	148	75	14	6	2.83871	0	5	0.580645	0	2	0.645161	0	00:00:00.126
10:12:23	15.06.2015	gobmk/engine/utils.s	6222	0	36	177	0	32	715	149.806	3	715	149.806	3	715	149.806	3	7	1.69444	1	715	149.806	3	15	3.52542	0	8	0.779661	0	5	0.649718	0	0	29	29	12	15	1317.93	5051	0	34	136	0	32	715	134.559	10	715	134.559	10	715	134.559	10	7	1.38235	1	715	134.559	10	15	3.97794	0	8	0.955882	0	5	0.683824	0	00:00:11.11022
10:12:34	15.06.2015	gobmk/sgf/sgftree.s	573	0	21	38	0	21	47	23.0476	10	47	23.0476	10	47	23.0476	10	14	1.66667	1	47	23.0476	10	4	2.23684	0	4	0.578947	0	1	0.0263158	0	0	14	14	13	1	19.4003	745	0	21	25	0	21	58	31.2381	10	58	31.2381	10	58	31.2381	10	2	1.04762	1	58	31.2381	10	4	2.88	0	4	0.88	0	0	0	0	00:00:00.076
10:12:34	15.06.2015	gobmk/sgf/sgfnode.s	3329	7	62	216	7	37	170	46.8065	9	170	46.8065	9	170	46.8065	9	21	2.74194	1	170	46.8065	9	5	2.14352	0	4	0.643519	0	2	0.162037	0	7	141	126	87	28	305.482	3733	7	44	142	7	37	264	75.7955	21	264	75.7955	21	264	75.7955	21	22	1.63636	1	264	75.7955	21	5	2.4507	0	4	0.71831	0	3	0.190141	0	00:00:00.661
10:12:35	15.06.2015	gobmk/sgf/sgf_utils.s	567	1	9	17	1	8	94	54.5556	38	94	54.5556	38	94	54.5556	38	2	1.44444	1	94	54.5556	38	4	1.70588	1	1	0.117647	0	1	0.0588235	0	1	6	4	5	1	2.42374	660	1	9	18	1	8	127	64.8889	38	127	64.8889	38	127	64.8889	38	2	1.11111	1	127	64.8889	38	2	1.38889	1	1	0.111111	0	1	0.0555556	0	00:00:00.062
10:12:35	15.06.2015	gobmk/patterns/fuseki19.s	4415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54225	4415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.597
10:12:36	15.06.2015	gobmk/patterns/fuseki9.s	3914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07308	3914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.494
10:12:36	15.06.2015	gobmk/patterns/fuseki13.s	9002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69837	9002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:02.2784
10:12:39	15.06.2015	gobmk/patterns/transform.s	140	0	1	0	0	1	115	115	115	115	115	115	115	115	115	1	1	1	115	115	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195241	140	0	1	0	0	1	115	115	115	115	115	115	115	115	115	1	1	1	115	115	115	0	0	0	0	0	0	0	0	0	00:00:00.037
10:12:39	15.06.2015	sjeng/attacks.s	1506	0	3	0	0	3	521	481	447	521	481	447	521	481	447	1	1	1	521	481	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45041	1506	0	3	0	0	3	521	481	447	521	481	447	521	481	447	1	1	1	521	481	447	0	0	0	0	0	0	0	0	0	00:00:01.1509
10:12:40	15.06.2015	sjeng/draw.s	170	0	1	0	0	1	140	140	140	140	140	140	140	140	140	1	1	1	140	140	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14839	170	0	1	0	0	1	140	140	140	140	140	140	140	140	140	1	1	1	140	140	140	0	0	0	0	0	0	0	0	0	00:00:00.053
10:12:41	15.06.2015	sjeng/ecache.s	165	0	5	5	0	5	50	24	6	50	24	6	50	24	6	1	1	1	50	24	6	5	2	1	3	1	0	0	0	0	0	0	0	0	0	0.082705	165	0	5	5	0	5	50	24	6	50	24	6	50	24	6	1	1	1	50	24	6	5	2	1	3	1	0	0	0	0	00:00:00.012
10:12:41	15.06.2015	sjeng/rcfile.s	114	0	1	4	0	1	35	35	35	35	35	35	35	35	35	1	1	1	35	35	35	3	0.75	0	2	0.5	0	0	0	0	0	0	0	0	0	0.083744	114	0	1	4	0	1	35	35	35	35	35	35	35	35	35	1	1	1	35	35	35	3	0.75	0	2	0.5	0	0	0	0	00:00:00.008
10:12:41	15.06.2015	sjeng/leval.s	1509	0	6	19	0	1	1091	236.833	38	1091	236.833	38	1091	236.833	38	4	2.5	1	1091	236.833	38	5	1.42105	1	4	0.210526	0	1	0.736842	0	0	14	14	13	1	282.288	1381	0	2	6	0	1	1265	651.5	38	1265	651.5	38	1265	651.5	38	1	1	1	1265	651.5	38	5	2.33333	1	4	0.666667	0	1	0.166667	0	00:00:10.10475
10:12:51	15.06.2015	sjeng/ttable.s	1279	0	11	14	0	11	388	107.182	10	388	107.182	10	388	107.182	10	1	1	1	388	107.182	10	5	2.14286	0	3	1.07143	0	2	0.142857	0	0	0	0	0	0	1.24114	1279	0	11	14	0	11	388	107.182	10	388	107.182	10	388	107.182	10	1	1	1	388	107.182	10	5	2.14286	0	3	1.07143	0	2	0.142857	0	00:00:00.783
10:12:52	15.06.2015	sjeng/seval.s	1830	0	9	29	0	2	1000	188.222	3	1000	188.222	3	1000	188.222	3	4	2.11111	1	1000	188.222	3	5	1.51724	0	4	0.413793	0	1	0.551724	0	0	17	17	16	1	814.013	1360	0	2	5	0	2	1242	622.5	3	1242	622.5	3	1242	622.5	3	2	1.5	1	1242	622.5	3	5	2.4	0	4	0.8	0	0	0	0	00:00:07.7122
10:12:59	15.06.2015	sjeng/eval.s	2492	0	2	51	0	2	1788	1136.5	485	1788	1136.5	485	1788	1136.5	485	1	1	1	1788	1136.5	485	2	1.47059	0	0	0	0	2	0.862745	0	0	0	0	0	0	8.78074	2492	0	2	51	0	2	1788	1136.5	485	1788	1136.5	485	1788	1136.5	485	1	1	1	1788	1136.5	485	2	1.47059	0	0	0	0	2	0.862745	0	00:01:28.88742
